year,age_gp,sex,race,edclass,tmort,lvdcmort,hlvdcmort,dmmort,ihdmort,istrmort,hyphdmort,audmort,uijmort,mvaccmort,ijmort,restmort
2007,35,1,"2-BNH","LEHS",3046.671,18.30769,4,92.4,173.4513,8.615385,90.23684,26.32258,116.1064,274.688,115.1899,2127.774
2007,35,1,"2-BNH","SomeC",764.1487,7.538462,0,17.6,46.61504,3.230769,32.30702,6.580645,23.87234,70.34694,45.41139,510.4452
2007,35,1,"2-BNH","College",281.1803,2.153846,0,11,24.93363,2.153846,4.456141,1.096774,13.02128,37.96502,14.39873,169.7809
2007,35,1,"3-Hisp","LEHS",2188.257,111.3445,16,60.86956,86.8718,4,28,58.50746,154.0509,295.5496,161.7656,1211.623
2007,35,1,"3-Hisp","SomeC",321.2412,11.55462,2,7.101449,21.71795,0,3,8.358209,13.29936,38.77778,29.60417,185.583
2007,35,1,"3-Hisp","College",114.5018,2.10084,0,2.028986,12.41026,0,1,3.134328,6.649682,14.67267,11.63021,60.79444
2007,35,1,"4-Others","LEHS",476.436,28.7,2,23.51724,30.89655,0,8,19.76,34.46154,54.44706,51.6129,222.3747
2007,35,1,"4-Others","SomeC",178.9282,11.275,1,3.206897,16.55172,0,1,5.2,14,14.65882,12.90323,99.06738
2007,35,1,"4-Others","College",155.6358,1.025,1,4.275862,16.55172,0,0,1.04,7.538462,19.89412,35.48387,69.55795
2007,35,2,"1-WNH","LEHS",3994.035,124.7813,15,105.2593,198.4,9,31.2,35.09678,125.6538,313.7661,236.9496,2799.767
2007,35,2,"1-WNH","SomeC",1708.407,54.65625,0,31.14815,64,3,6.685714,17.54839,51.92308,127.8306,178.2364,1172.832
2007,35,2,"1-WNH","College",1156.558,18.5625,0,8.592592,25.6,1,1.114286,15.35484,38.42308,82.40323,125.814,839.4008
2007,35,2,"2-BNH","LEHS",1747.658,13.8125,1,57.29268,65.18627,5.833333,47.37288,8.272727,30.23256,75.83334,16.875,1425.56
2007,35,2,"2-BNH","SomeC",632.2021,2.125,0,20.15854,30.9902,1.166667,14.32203,3.545455,15.72093,19.83333,15.75,508.5783
2007,35,2,"2-BNH","College",279.1398,1.0625,0,9.54878,12.82353,0,3.305085,1.181818,6.046512,16.33333,12.375,216.8613
2007,35,2,"3-Hisp","LEHS",843.9177,25.65517,2,21,26.51515,3,8,4,17,86.07407,27.65854,623.1813
2007,35,2,"3-Hisp","SomeC",207.9069,3.206897,0,6,7.424242,0,2,4,4,19.7037,9.219512,152.2197
2007,35,2,"3-Hisp","College",92.17547,2.137931,1,1,1.060606,0,0,0,0,6.222222,5.121951,75.59904
2007,35,2,"4-Others","LEHS",253.6674,17.85,1,8,11,0,3.5,6,9.642858,27.43902,12.36364,156.6759
2007,35,2,"4-Others","SomeC",97.23918,3.15,1,2,1,0,3.5,2,2.142857,9.878049,4.121212,68.81035
2007,35,2,"4-Others","College",113.0934,0,0,0,3,0,0,0,3.214286,7.682927,17.51515,81.51379
2007,40,1,"1-WNH","LEHS",13765.46,593.0357,89.63636,301.6813,1754.35,25.6,214.4628,287.2861,662.2998,1181.441,1469.012,7185.306
2007,40,1,"1-WNH","SomeC",3686.476,147.4745,21.09091,111.6952,437.7963,5.333333,61.42905,104.9495,177.7418,326.8934,448.1551,1843.367
2007,40,1,"1-WNH","College",2459.064,79.4898,5.272727,38.62356,246.8538,1.066667,43.10811,48.76442,126.9584,157.6656,409.833,1303.327
2007,40,1,"2-BNH","LEHS",4483.002,74.52084,21.80769,145.8621,400.7773,16.25,169.2524,45.39286,171.9184,248.505,100.0438,3088.206
2007,40,1,"2-BNH","SomeC",1047.845,17.35417,4.153846,30.25287,108.9069,3.75,46.57281,9.964286,35.2653,68.90366,38.21898,684.7858
2007,40,1,"2-BNH","College",358.1523,6.125,1.038462,11.88506,28.31579,0,18.17476,6.642857,8.816326,22.59136,15.73723,239.008
2007,40,1,"3-Hisp","LEHS",2813.292,227.622,50.78182,67.46835,198.2951,9,58.49206,82.90909,169.6613,246.0356,162.2749,1541.562
2007,40,1,"3-Hisp","SomeC",405.0386,29.10236,6.218182,12.4557,34.08197,2,2.126984,8.727273,20.53226,30.75445,28.3981,230.0838
2007,40,1,"3-Hisp","College",194.6697,7.27559,0,2.075949,19.62295,0,6.380952,4.363636,10.80645,21.20996,23.32701,99.35439
2007,40,1,"4-Others","LEHS",703.2878,60.7013,11.84615,14,90.99355,2,12.57143,27.08333,59.625,46.94118,58.62637,319.5644
2007,40,1,"4-Others","SomeC",245.6616,18.1039,1.076923,8,35.97419,1,2.285714,9.75,10.125,17.88235,26.64835,114.2086
2007,40,1,"4-Others","College",188.0507,3.194805,1.076923,5,37.03226,1,1.142857,2.166667,11.25,11.17647,11.72528,103.227
2007,40,2,"1-WNH","LEHS",7288.957,311.0393,62.43243,172.081,511.364,14,93.65854,96.35294,202.2186,371.0735,398.8307,5056.852
2007,40,2,"1-WNH","SomeC",2823.269,106.1316,8.324325,66.2672,159.1382,8,40.97561,33.88235,84.08038,166.9299,224.7379,1925.818
2007,40,2,"1-WNH","College",1855.774,37.8291,6.243243,25.65182,43.49777,5,9.365853,31.76471,44.70097,83.99658,161.4315,1404.33
2007,40,2,"2-BNH","LEHS",2842.711,51.09678,19,102.8591,185.2478,14.52941,88.56,20.57143,47.15,67.93182,21.525,2224.976
2007,40,2,"2-BNH","SomeC",935.1884,13.83871,0,41.35571,39.61947,4.470588,37.8,3.428571,16.1,21.15909,11.275,745.6735
2007,40,2,"2-BNH","College",379.1009,1.064516,0,13.78523,17.13274,0,8.64,0,5.75,8.909091,8.2,315.3509
2007,40,2,"3-Hisp","LEHS",1123.783,43,13.92857,35,44.79167,5,11.91667,7,28.84848,82.52831,24,828.3121
2007,40,2,"3-Hisp","SomeC",271.0121,8,1.071429,11,2.083333,1,1.083333,2,4.121212,21.39623,8,210.8987
2007,40,2,"3-Hisp","College",119.2046,1,0,2,3.125,0,0,3,1.030303,4.075472,8,96.78924
2007,40,2,"4-Others","LEHS",400.5806,31.79487,6,10.66667,21.25,2,2.4,6.461538,10,24.07317,18.43902,267.0898
2007,40,2,"4-Others","SomeC",154.8911,8.205129,1,3.2,8.5,2,3.6,5.384615,7,14.90244,9.219512,92.24786
2007,40,2,"4-Others","College",180.5283,0,0,2.133333,4.25,0,0,2.153846,7,8.02439,14.34146,142.6624
2007,45,1,"1-WNH","LEHS",22911.87,1262.66,361.0799,603.7386,3703.392,54.26191,412.5017,506.5568,994.7135,1302.122,1720.326,11987.92
2007,45,1,"1-WNH","SomeC",6080.304,297.8368,53.22276,173.0999,968.4006,19.45238,143.7674,161.2756,241.7559,353.3878,506.2884,3163.64
2007,45,1,"1-WNH","College",4046.824,161.5031,16.69734,79.16153,595.207,12.28571,80.7309,94.16761,172.5306,216.4898,450.3857,2168.445
2007,45,1,"2-BNH","LEHS",6833.095,173.0052,55.93939,228.5085,840.1268,28.0303,229.5455,98.71154,213.8287,258.7574,97.15,4609.078
2007,45,1,"2-BNH","SomeC",1468.468,30.46632,12.90909,50.18644,184.7849,6.727273,69.31818,15.88461,45.9004,46.94754,27.91667,977.9164
2007,45,1,"2-BNH","College",556.4374,6.528497,2.151515,36.30508,59.08821,2.242424,26.13636,3.403846,21.27092,27.29508,8.933333,363.0061
2007,45,1,"3-Hisp","LEHS",3595.095,368.6889,111.7054,124.3462,392.7273,9,57.13044,102.8679,154.6391,212.504,118.882,1943.515
2007,45,1,"3-Hisp","SomeC",596.9254,42.82222,15.23256,20.38461,75.68182,0,12.69565,13.13208,19.06509,37.872,32.79503,326.8782
2007,45,1,"3-Hisp","College",248.9794,11.48889,4.062016,14.26923,26.59091,2,3.173913,0,5.295858,12.624,13.32298,155.6065
2007,45,1,"4-Others","LEHS",967.6907,75.53684,11,26.57778,108.9737,3.428571,23.87097,47.93182,43.42857,47.36232,38.44262,543.6912
2007,45,1,"4-Others","SomeC",284.2246,17.51579,5,10.22222,32.36842,2.285714,7.16129,6.477273,17.14286,15.42029,10.98361,159.1291
2007,45,1,"4-Others","College",314.0847,10.94737,5,9.2,63.65789,2.285714,5.967742,2.590909,11.42857,13.21739,17.57377,170.1797
2007,45,2,"1-WNH","LEHS",12198.39,558.5006,165.5025,306.1982,1044.886,39.70909,162,176.0989,260.5494,417.4479,471.6342,8596.404
2007,45,2,"1-WNH","SomeC",4761.736,193.1656,36.07107,103.4595,317.6875,8.145454,59.4,59.40685,92.45301,160.3935,251.0481,3480.5
2007,45,2,"1-WNH","College",3142.872,91.33375,7.426396,54.34234,160.4269,8.145454,21.6,43.4943,82.99759,105.1586,173.3177,2394.095
2007,45,2,"2-BNH","LEHS",4303.887,106.05,34.46154,147.8515,376.7123,21.48148,134.3957,28.29412,61.67089,66.22857,27.77778,3298.083
2007,45,2,"2-BNH","SomeC",1604.543,33.6,6.461538,46.40594,137.7691,3.222222,52.87701,6.529412,18.72152,35.82857,5.555555,1257.716
2007,45,2,"2-BNH","College",686.5698,7.35,1.076923,23.74257,35.51859,4.296296,18.72727,2.176471,6.607595,11.94286,6.666667,569.2012
2007,45,2,"3-Hisp","LEHS",1557.362,78.25742,25.73529,66.6,76.51515,6,20,9,34,58.48101,26.35135,1156.605
2007,45,2,"3-Hisp","SomeC",387.5464,24.71287,9.264706,5.285714,15.30303,0,7,2,9,18.07595,7.378378,289.4069
2007,45,2,"3-Hisp","College",166.0913,1.029703,0,2.114286,9.181818,1,2,0,3,7.443038,5.27027,134.9884
2007,45,2,"4-Others","LEHS",565.1869,42.43859,4.8,23.42308,36.2963,3,6,9.75,16.57143,26.11111,12.96429,384.269
2007,45,2,"4-Others","SomeC",218.1983,13.45614,1.2,4.461538,13.48148,1,0,3.25,4.142857,8.355556,4.714286,163.4735
2007,45,2,"4-Others","College",241.6147,3.105263,0,1.115385,6.222222,1,0,0,8.285714,12.53333,15.32143,194.2575
2007,50,1,"1-WNH","LEHS",30201.84,1654.627,634.3125,888.529,5541.409,87.80165,485.7181,541.5964,941.6984,1069.978,1412.343,16941.88
2007,50,1,"1-WNH","SomeC",9829.675,490.8867,163.625,295.1261,1865.142,15.86777,185.9732,217.3072,325.2752,374.014,542.3143,5355.937
2007,50,1,"1-WNH","College",6860.482,264.4864,69.0625,174.3449,1118.449,24.33058,143.3087,108.0964,225.0264,221.0083,487.3429,4025.183
2007,50,1,"2-BNH","LEHS",9292.943,278.1262,113.4795,337.127,1360.161,35.02041,313.9486,124.5106,204.4463,217.1004,70.48421,6237.007
2007,50,1,"2-BNH","SomeC",2144.101,55.84,30.19178,90.39683,334.2299,11.67347,96.8689,22.93617,45.06612,51.01859,25.01053,1381.454
2007,50,1,"2-BNH","College",964.9557,15.03385,8.328767,41.47619,182.6091,5.306122,43.18252,6.553192,16.4876,23.88104,12.50526,610.5387
2007,50,1,"3-Hisp","LEHS",4113.091,421.543,123.9855,184.2909,559.7632,14,76.76,89.35052,149.5747,173.9077,113.2349,2207.184
2007,50,1,"3-Hisp","SomeC",745.4518,74.6373,13.65942,31.56364,103.7763,2,13.13,14.34021,24.05747,27.69231,24.48322,415.8767
2007,50,1,"3-Hisp","College",334.4573,16.81967,7.355072,8.145454,53.46053,0,11.11,3.309278,8.367816,14.4,14.28188,196.9391
2007,50,1,"4-Others","LEHS",1173.778,83.39823,15.82609,40.73684,190.9148,2,15.5,31.25,38.43478,51.93443,46.08333,658.8509
2007,50,1,"4-Others","SomeC",433.3261,29.62832,4.521739,22.63158,77.48896,0,7.75,10,24.86957,8.262295,14.26389,233.6429
2007,50,1,"4-Others","College",457.8961,10.97345,5.652174,22.63158,87.59621,0,7.75,3.75,14.69565,11.80328,18.65278,273.5062
2007,50,2,"1-WNH","LEHS",16363.12,620.4919,237.7023,534.9949,1643.207,58.52564,184.3101,132.9114,279.785,345.4217,413.5214,11913.06
2007,50,2,"1-WNH","SomeC",6723.834,243.7267,66.26214,200.232,534.7777,18.08974,94.88153,78.05907,144.0998,158.537,240.6132,4945.022
2007,50,2,"1-WNH","College",4777.046,128.7814,21.0356,91.77301,270.0154,6.384615,33.80836,39.02954,124.1152,106.0413,196.8654,3757.922
2007,50,2,"2-BNH","LEHS",5502.624,104.2113,59.02703,285.2646,580.6974,27.62791,169.4426,24.27586,79.30612,64.40964,13.38235,4095.351
2007,50,2,"2-BNH","SomeC",2112.361,38.28169,17.91892,91.11111,228.4711,13.30233,68,6.62069,27.22449,17.89157,10.29412,1592.332
2007,50,2,"2-BNH","College",995.0159,8.507042,1.054054,33.62434,106.8314,3.069767,34.55738,1.103448,9.469388,16.6988,11.32353,769.3167
2007,50,2,"3-Hisp","LEHS",1984.875,111.1765,48.78688,133.6071,157.0052,7,32.78049,7,20.25,49.47692,18,1400.202
2007,50,2,"3-Hisp","SomeC",460.0096,23.67647,11.18033,31.07143,28.73298,2,4.097561,0,2.25,13.4,14,329.2202
2007,50,2,"3-Hisp","College",210.1152,5.147059,2.032787,9.321428,10.26178,1,5.121951,3,4.5,4.123077,3,162.5779
2007,50,2,"4-Others","LEHS",712.2882,44.66667,10.58823,34.7907,50.4058,3,14.11765,7.307693,11.6875,23.94118,13.54167,496.9865
2007,50,2,"4-Others","SomeC",257.6588,14.21212,6.352941,6.139535,16.08696,0,3.529412,8.769231,1.0625,5.441176,3.125,194.3345
2007,50,2,"4-Others","College",297.0529,8.121212,1.058824,3.069767,7.507246,0,2.352941,2.923077,4.25,7.617647,8.333333,251.679
2007,55,1,"1-WNH","LEHS",34263.29,1410.648,500.6343,1147.123,6837.403,127.5054,513.6452,457.5201,803.2291,791.9775,986.6835,20686.86
2007,55,1,"1-WNH","SomeC",13481.42,599.0714,179.0277,437.8011,2605.43,35.82796,222.3572,168.3329,323.0029,330.2536,455.7991,8125.429
2007,55,1,"1-WNH","College",11673.29,429.2811,94.33795,383.0759,2219.167,32.66667,178.9976,152.147,334.7679,279.769,542.5173,7025.707
2007,55,1,"2-BNH","LEHS",10357.07,275.1437,128.8136,449.6655,1747.541,51,309.402,105.1967,181.125,143.449,44.4,6920.057
2007,55,1,"2-BNH","SomeC",2649.716,82.54311,46.15819,128.1655,429.7413,9.066667,104.2928,20.36065,59.625,46.72959,20.4,1703.074
2007,55,1,"2-BNH","College",1313.212,25.31322,15.02825,65.16892,218.7174,7.933333,53.30521,12.44262,20.25,22.82143,13.2,859.869
2007,55,1,"3-Hisp","LEHS",4033.906,336.911,128.858,225.2027,669.0101,26,76,76.61176,98.88889,105.3435,68.31633,2222.286
2007,55,1,"3-Hisp","SomeC",867.2173,36.75393,28.8642,53.22973,163.6502,2,26,10.35294,20,23.17557,14.71429,488.426
2007,55,1,"3-Hisp","College",411.8765,16.33508,9.277778,24.56757,82.33971,0,6,1.035294,11.11111,9.480916,19.96939,232.2875
2007,55,1,"4-Others","LEHS",1361.987,72.15,21.33333,62.93333,226.2668,8,25.2439,27,35.49091,33.67241,20.7,829.3923
2007,55,1,"4-Others","SomeC",559.3287,25.53,8.533334,38.4,101.1947,5,6.585366,10.5,11.09091,18.46552,14.95,319.1641
2007,55,1,"4-Others","College",617.6838,13.32,2.133333,26.66667,145.5385,3,13.17073,4.5,14.41818,10.86207,10.35,373.4437
2007,55,2,"1-WNH","LEHS",21193.52,507.654,149.3562,751.9148,2367.815,83.68644,234.0081,102.5178,325.9556,305.6952,330.8424,16034.46
2007,55,2,"1-WNH","SomeC",8645.208,254.3482,70.04292,294.6835,813.7724,24.36441,92.74054,65.23858,140.4611,116.3546,179.0318,6593.286
2007,55,2,"1-WNH","College",6549.273,171.9978,20.60086,159.4017,449.4124,16.94915,72.25135,36.24366,112.5833,108.9502,181.1258,5220.253
2007,55,2,"2-BNH","LEHS",6117.559,119.5333,49.89231,349.0584,804.3561,37.23404,188.3083,11.25,63.64045,44.63291,7.777778,4440.276
2007,55,2,"2-BNH","SomeC",2295.578,29.34,15.92308,134.0895,274.5279,10.6383,60.12253,10,21.57303,29.3924,8.888889,1701.597
2007,55,2,"2-BNH","College",1217.863,14.12667,3.184615,63.85214,127.116,2.12766,38.56917,3.75,10.78652,11.97468,3.333333,940.1271
2007,55,2,"3-Hisp","LEHS",2408.865,88.93519,49.85965,164.4422,250.3636,10,27.57576,8.4,32,38.27586,7.368421,1731.296
2007,55,2,"3-Hisp","SomeC",498.1737,16.74074,7.122807,23.34673,44.30303,1,6.363636,1.2,4,15.51724,4.210526,374.5002
2007,55,2,"3-Hisp","College",243.9616,7.324074,1.017544,14.21105,11.33333,0,1.060606,2.4,7,6.206897,8.421053,185.2037
2007,55,2,"4-Others","LEHS",960.204,35.13726,12,60.83951,88.875,7,10.35,6,18.75,19.2,10.6875,692.1786
2007,55,2,"4-Others","SomeC",337.8892,10.98039,4,18.46914,19.125,2,5.75,3,3.75,2.133333,3.5625,264.1903
2007,55,2,"4-Others","College",399.9068,9.882353,4,8.691358,36,2,6.9,0,7.5,10.66667,4.75,309.631
2007,60,1,"1-WNH","LEHS",42584.88,1129.149,196.8505,1527.752,8553.022,182.4803,498.7287,344.9538,818.9002,562.0956,748.447,28017.62
2007,60,1,"1-WNH","SomeC",13900.23,392.8849,70.22776,484.1024,2847.134,64.71684,201.6837,127.9667,292.078,214.3856,321.0668,8885.649
2007,60,1,"1-WNH","College",14073.89,354.9658,31.92171,463.1456,2635.844,48.80287,200.5876,129.0795,331.0218,216.5188,395.4862,9269.728
2007,60,1,"2-BNH","LEHS",10313.78,177.3134,55.01449,459.5602,1850.547,71.88235,340.2992,95.09901,150.1521,103.4783,23.24324,6986.993
2007,60,1,"2-BNH","SomeC",1994.52,25.17413,11.63768,98.31937,360.2834,9.952941,53.24409,11.18812,24.07018,23.13043,13.94595,1363.672
2007,60,1,"2-BNH","College",1194.698,17.51244,6.347826,75.12042,216.17,12.16471,47.45669,6.712871,21.77778,13.3913,5.810811,772.3353
2007,60,1,"3-Hisp","LEHS",4359.966,281.8369,60.77922,291.0652,875.1262,24.88889,61.08235,43.55556,97.25714,60.25714,43.19643,2520.995
2007,60,1,"3-Hisp","SomeC",665.8744,43.90937,13.16883,52.73655,128.633,1.037037,12.42353,4.355556,9.514286,9.514286,8.428572,381.5898
2007,60,1,"3-Hisp","College",425.1592,12.25378,4.051948,14.1983,82.24078,2.074074,14.49412,1.088889,4.228571,4.228571,7.375,279.4155
2007,60,1,"4-Others","LEHS",1280.979,37.27778,6.4,77.86259,234.8808,8,20.21622,15.75,29.72973,19.89474,21.15,810.4273
2007,60,1,"4-Others","SomeC",507.805,13.55556,5.333333,22.83969,87.65888,3,9.513514,2.625,7.135135,12.1579,9.4,334.0857
2007,60,1,"4-Others","College",726.2158,10.16667,4.266667,35.29771,158.4603,3,14.27027,2.625,7.135135,9.947369,16.45,464.4869
2007,60,2,"1-WNH","LEHS",30497.4,526.0972,89.07143,1118.274,3712.355,122.5,262.9814,75.46622,370.5217,268.2182,207.0791,23742.1
2007,60,2,"1-WNH","SomeC",9843.037,185.7424,21.5,326.4655,1061.417,47.97917,87.66048,39.28378,156.065,100.5818,115.6279,7701.329
2007,60,2,"1-WNH","College",7170.563,142.1604,18.42857,178.2605,581.2274,25.52083,57.35809,38.25,110.4133,92.2,129.293,5799.572
2007,60,2,"2-BNH","LEHS",6678.001,72.85714,22.44828,447.8238,957.3292,61.44156,167.0507,11,64.24468,29.68,8.727273,4834.973
2007,60,2,"2-BNH","SomeC",1950.532,16.81319,5.344828,130.3926,281.9458,17.24675,49.53917,7.7,20.01064,12.72,3.272727,1405.157
2007,60,2,"2-BNH","College",1116.466,12.32967,3.206897,58.78356,144.725,4.311688,33.41014,3.3,14.74468,10.6,0,831.8705
2007,60,2,"3-Hisp","LEHS",2916.478,110.3438,32.84211,233.3536,395.2584,12,46.83636,10,46,36.61538,5.625,1987.042
2007,60,2,"3-Hisp","SomeC",395.6979,16.5,5.131579,27.51331,39.52584,1,6.109091,0,2,3.230769,2.25,292.8165
2007,60,2,"3-Hisp","College",196.8238,5.15625,1.026316,7.13308,16.21573,3,3.054545,0,3,2.153846,1.125,155.1414
2007,60,2,"4-Others","LEHS",1113.716,25,12.66667,56.43903,135.1719,4.666667,12,6.285714,30.45,15,8.421053,808.3211
2007,60,2,"4-Others","SomeC",331.5883,13,4.222222,14.10976,41.76042,2.333333,2,3.142857,6.3,9,5.263158,230.7997
2007,60,2,"4-Others","College",413.6959,7,2.111111,18.45122,34.06771,0,6,1.571429,5.25,5,6.31579,326.8792
2007,65,1,"1-WNH","LEHS",51190.34,860.1623,92.4,1830.065,9822.959,250.8712,492.3462,250.3324,802.6414,547.7912,587.2619,35651.38
2007,65,1,"1-WNH","SomeC",13744.09,284.2642,29.4,484.183,2521.198,80.78904,131.9359,71.21526,202.5458,115.3245,182.9176,9639.561
2007,65,1,"1-WNH","College",13510.57,250.5736,25.2,405.7516,2419.843,56.33973,128.7179,74.45232,289.8128,139.8843,242.8205,9480.063
2007,65,1,"2-BNH","LEHS",10725.6,137.4497,21,497.669,1900.587,108.4513,252.2143,66.66666,158.3607,75.70731,25.09091,7482.287
2007,65,1,"2-BNH","SomeC",1710.942,15.03356,4,75.30518,327.0526,7.99115,37.40977,5.952381,27.54098,14.19512,5.454545,1189.984
2007,65,1,"2-BNH","College",1015.455,7.516778,1,60.02586,161.3604,12.55752,31.37594,2.380952,24.09836,7.097561,5.454545,703.7297
2007,65,1,"3-Hisp","LEHS",4690.689,204.6753,36.83721,343.7955,944.186,33.72973,55.70769,31.73333,75.48864,63.61428,43.78724,2857.569
2007,65,1,"3-Hisp","SomeC",634.4644,21.81818,4.093023,39.23192,131.771,2.108108,10.92308,2.266667,8.272727,5.214286,3.12766,405.5705
2007,65,1,"3-Hisp","College",438.8465,13.50649,3.069767,30.97257,84.04293,3.162162,4.369231,0,7.238636,4.171429,2.085106,285.8601
2007,65,1,"4-Others","LEHS",1525.212,26.72973,5.555555,72.98602,301.6809,13.68421,22.25714,8.333333,41.55738,20.72727,15.26087,997.9555
2007,65,1,"4-Others","SomeC",445.3017,9.297297,1.111111,30.83916,92.82491,4.210526,10.54286,1.666667,9.590164,6.909091,3.521739,275.2614
2007,65,1,"4-Others","College",860.4863,6.972973,3.333333,43.17482,173.4942,2.105263,8.2,0,13.85246,10.36364,8.217391,588.7831
2007,65,2,"1-WNH","LEHS",40431.83,565.0551,61.65168,1361.27,5008.73,197.7885,308.3455,54.15789,496.3228,264.6104,136.6384,31974.26
2007,65,2,"1-WNH","SomeC",9963.517,115.9087,18.80899,308.8597,1064.526,42.30769,79.74452,26.52632,119.8386,65.06812,39.80804,8082.385
2007,65,2,"1-WNH","College",7073.656,90.03624,12.53933,152.8699,647.744,34.90385,48.90998,24.31579,119.8386,68.32153,64.55357,5812.358
2007,65,2,"2-BNH","LEHS",8108.986,49.65517,16.76191,510.8652,1249.101,58.62857,171.5228,7.777778,66.25,31.23077,2,5944.823
2007,65,2,"2-BNH","SomeC",1791.812,12.13793,2.095238,119.3103,274.8449,8.685715,27.66497,1.111111,27.60417,6.461538,2,1309.746
2007,65,2,"2-BNH","College",971.2014,2.206897,3.142857,61.82445,124.0545,8.685715,18.81218,1.111111,12.14583,4.307693,0,735.4307
2007,65,2,"3-Hisp","LEHS",3440.305,117.9141,34.8718,274.1307,492.3529,22,49,3,42,25,5,2374.716
2007,65,2,"3-Hisp","SomeC",379.641,6.046875,4.102564,28.64052,40.00368,2,3,0,4,4,0,287.9996
2007,65,2,"3-Hisp","College",222.0542,5.039063,1.025641,10.22876,25.64338,0,1,0,3,0,0,176.2845
2007,65,2,"4-Others","LEHS",1421.194,26,12.375,104.5802,200.2,16.76191,7.5,1,27.27273,14.51852,4.666667,1006.296
2007,65,2,"4-Others","SomeC",315.8209,5,3.375,15.68702,40.25185,3.142857,3.214286,0,5.454545,5.185185,1.166667,233.4354
2007,65,2,"4-Others","College",378.9851,2,2.25,16.73282,45.54815,2.095238,4.285714,2,3.272727,8.296296,1.166667,291.2686
2007,70,1,"1-WNH","LEHS",61936.81,696.0154,64.13793,2093.533,11732.67,393.8824,426.1145,159.5348,975.5682,459.4384,484.6016,44450.07
2007,70,1,"1-WNH","SomeC",15352.68,170.8592,11.75862,496.5766,2824.552,87.88235,122.5215,35.92174,266.3523,131.1158,131.9721,11073.7
2007,70,1,"1-WNH","College",17132.51,220.1254,17.10345,529.8899,2970.776,94.23529,133.3641,47.54348,354.0795,136.4458,178.4263,12451.22
2007,70,1,"2-BNH","LEHS",11259.07,96.10281,16.42857,530.0481,1992.582,99,242.3113,41.78571,149.9704,68.10256,22.4,8001.313
2007,70,1,"2-BNH","SomeC",1600.879,11.61682,6.571429,89.78365,319.9449,19.125,31.70428,1.071429,18.60947,6.384615,2.24,1093.354
2007,70,1,"2-BNH","College",1065.047,5.280374,0,55.16827,215.4731,7.875,16.98444,2.142857,16.42012,8.51282,3.36,733.3336
2007,70,1,"3-Hisp","LEHS",5132.941,172.0863,28,331.3008,1037.711,42.74468,62.4,25.76,87.23404,56.0625,32.5,3257.496
2007,70,1,"3-Hisp","SomeC",598.9649,20.60914,2,35.31105,101.6747,2.085106,6.24,1.12,8.510638,8.625,3.25,409.4006
2007,70,1,"3-Hisp","College",482.0937,10.30457,2,37.38818,78.61446,4.170213,9.36,1.12,4.255319,4.3125,3.25,327.1038
2007,70,1,"4-Others","LEHS",1842.489,20.40741,10,90.17284,319.1414,29.18919,21.48148,9.777778,33.67241,20.60606,8,1280
2007,70,1,"4-Others","SomeC",480.6958,3.222222,0,26.64198,107.466,2.162162,2.148148,1.222222,8.689655,6.181818,3.428571,319.7325
2007,70,1,"4-Others","College",967.8152,5.37037,4,49.18518,195.3927,8.648648,5.37037,0,20.63793,7.212121,4.571429,667.2679
2007,70,2,"1-WNH","LEHS",56199.04,583.922,86.06612,1914.452,7585.947,388.6004,453.5442,33.76786,714.8839,275.5733,101.3806,44057.54
2007,70,2,"1-WNH","SomeC",11500.82,127.7659,19.94215,332.4063,1350.465,76.25761,104.1633,13.07143,174.2332,65.26735,29.26452,9209.378
2007,70,2,"1-WNH","College",8306.146,100.3121,20.99174,218.1416,857.5872,50.14199,80.29252,14.16071,129.8829,62.15938,31.35484,6743.084
2007,70,2,"2-BNH","LEHS",9647.565,48.57143,17.89474,689.3337,1601.457,86.4,221.3487,2,99.15254,39.06977,3,6837.902
2007,70,2,"2-BNH","SomeC",1846.132,12.95238,1.052632,99.55841,280.7888,19.2,35.06514,0,13.22034,4.465117,0,1380.488
2007,70,2,"2-BNH","College",1147.302,6.476191,1.052632,54.10783,169.7544,6.4,29.58621,1,17.62712,4.465117,0,857.6093
