year,age_gp,sex,race,edclass,tmort,mvaccmort,opioidmort,alcpoimort,uijmort,sijmort,othjmort,covmort,flumort,othinfmort,heartmort,cancermort,strokemort,respmort,dementiamort,dmmort,kidneymort,livermort,audmort,othncdmort,restmort
2013,18,2,"2-BNH","College",49.35825,12.05217,0,1,2.032258,4,2.009524,0,1,1,5,5,1,0,0,0,1.166667,0,0,8.109091,6.039216
2013,18,2,"3-Hisp","LEHS",606.2719,163.8202,38.5102,3,21,59,65.70652,0,9,4,19,64,6,2,0,4,2,1,0,98.59016,46
2013,18,2,"3-Hisp","SomeC",283.4649,96.06741,10.40816,3,12,42,26.28261,0,4,1,6,34,8,1,0,3,0,2,0,22.36065,12
2013,18,2,"3-Hisp","College",30.26316,10.11236,2.081633,0,2,6,1.01087,0,0,0,2,2,0,0,0,1,0,0,0,3.04918,1
2013,18,2,"4-Others","LEHS",158.0326,38.0137,2,5,15.57692,25,13,0,1,1,6,11,1,0,2,2,1,3,0,19.59375,12
2013,18,2,"4-Others","SomeC",120.5505,27.73973,2,1,10.38461,27,4,0,1,0,4,18,2,2,0,0,0,0,0,10.3125,11
2013,18,2,"4-Others","College",32.41694,9.246575,0,0,1.038462,9,0,0,0,0,0,9,0,0,0,0,0,0,0,3.09375,1
2013,25,1,"1-WNH","LEHS",5507.618,907.8304,1083.974,28.62222,688.1596,1118.554,286.1624,0,45.78947,24.58537,254.4951,202.472,31,28.82353,2,57,15,43.5443,23,451.8058,215.8663
2013,25,1,"1-WNH","SomeC",2362.282,388.9263,487.3839,10.22222,277.2731,570.8551,84.6396,0,11.19298,10.2439,96.95049,121.2827,16,5.147059,0,15,5,24.3038,10,148.9021,78.40426
2013,25,1,"1-WNH","College",1010.1,165.2433,148.642,7.155556,123.5673,235.591,26.19797,0,1.017544,7.170732,56.55445,105.2453,5,1.029412,0,4,1,12.1519,3,66.29205,40.72948
2013,25,1,"2-BNH","LEHS",2317.577,252.176,68,7,116.0982,152.8954,1001.173,0,12.85714,7,155.3874,79,20,19,0,37.72549,13,9,2,212.0146,153.6147
2013,25,1,"2-BNH","SomeC",696.4896,114.4413,18,1,39.71779,70.87866,197.6,0,1.071429,5,56.50451,40,4,7,0,14.27451,2,4,2,55.57664,63.07359
2013,25,1,"2-BNH","College",141.9338,30.38265,0,0,10.18405,18.22594,17.22667,0,1.071429,2,12.10811,12,1,2,0,0,0,1,2,14.40876,18.31169
2013,25,1,"3-Hisp","LEHS",1746.687,364.2791,123.5882,24,188.1624,225.0096,299.6597,0,12.69231,9,70.86316,110.7692,17,12,0,13,7,22,15,127.3885,104.4094
2013,25,1,"3-Hisp","SomeC",427.4894,99.25581,59.24064,4,43.73504,82.57235,35.31343,0,1.153846,1,17.71579,25.17483,4,1,0,5,0,6,1,24.4586,17.40158
2013,25,1,"3-Hisp","College",91.8235,20.46512,8.171123,0,6.102564,13.41801,3.026866,0,1.153846,1,10.42105,8.055944,2,0,0,1,0,1,0,8.152866,8.188976
2013,25,1,"4-Others","LEHS",420.4112,54.54902,34.65385,13,47.19481,86.96471,43.44828,0,7,5,14,22.43137,1,2,0,2,1,14,5,39.73585,27.42857
2013,25,1,"4-Others","SomeC",182.8324,34.61765,12.23077,0,18.46753,52.8,12.41379,0,1,1,16,17.33333,0,0,0,1,2,3,0,6.113207,4.571429
2013,25,1,"4-Others","College",117.7564,17.83333,6.115385,0,13.33766,36.23529,4.137931,0,1,0,8,12.23529,0,0,0,1,1,1,0,8.150944,8
2013,25,2,"1-WNH","LEHS",2115.615,271.0247,371.2224,8,269.093,218.4091,86,0,33.81818,12.82759,134.6139,129.1532,21.05263,11,1,38.76,11,30.55556,6,302.8137,160.7409
2013,25,2,"1-WNH","SomeC",1089.217,168.6376,157.366,6,123.4186,163.0519,44,0,6.545455,8.551724,49.9703,104.9369,11.57895,10,0,11.22,4,16.2963,8,113.2976,80.87592
2013,25,2,"1-WNH","College",549.1682,89.33776,47.41156,4,42.48837,83.53896,15,0,7.636364,9.620689,21.41584,101.9099,7.368421,4,0,1.02,1,8.148149,5,64.88865,35.38321
2013,25,2,"2-BNH","LEHS",742.5974,74.56923,27.6,0,37.66071,14.15556,70,0,16,7,83,52,9,12,2,31,13,6,4,141.2813,141.3592
2013,25,2,"2-BNH","SomeC",373.8314,43.33077,15.33333,0,14.25,25.04445,64,0,3,4,30,32,6,5,0,12,4,2,2,62.90625,49.47573
2013,25,2,"2-BNH","College",121.5712,13.1,3.066667,1,5.089286,9.8,6,0,0,5,8,18,1,1,0,4,2,0,1,26.8125,17.16505
2013,25,2,"3-Hisp","LEHS",481.95,67.55372,38,2,26.61905,28.56,48.67857,0,8,3,29,81.32231,6,7,0,7,5,4,2,75.72816,42.62687
2013,25,2,"3-Hisp","SomeC",184.275,37.30579,13,1,15.35714,16.32,7.25,0,2,2,10,28.46281,6,1,0,3,0,4,0,20.19417,17.25373
2013,25,2,"3-Hisp","College",62.775,17.1405,1,0,1.02381,6.12,2.071429,0,1,0,2,13.21488,2,0,1,0,0,0,0,8.07767,8.119403
2013,25,2,"4-Others","LEHS",160.1053,25.54348,17.65385,5,14.51852,12.34286,10,0,1,2,7,9.428572,5,1,0,5,2,4,1,14,23.29412
2013,25,2,"4-Others","SomeC",75.94736,11.23913,6.230769,1,6.222222,10.28571,8,0,0,0,2,11.52381,1,0,0,0,0,3,1,4,10.58823
2013,25,2,"4-Others","College",75.94736,10.21739,3.115385,1,7.259259,13.37143,4,0,0,1,1,23.04762,2,0,0,1,0,0,0,7,2.117647
2013,30,1,"1-WNH","LEHS",6343.368,785.8583,1218.248,37,814.1181,1085.022,278.1563,0,56.98795,29.61702,501.3596,311.3953,49.89474,28,6,94,26.97368,126.2195,43,559.3485,293.241
2013,30,1,"1-WNH","SomeC",2478.4,347.9218,431.1662,14,297.3301,468.8988,82.64063,0,19.68675,13.2766,201.7544,173.8961,19.75,11,1,28,12.94737,52.50732,22,199.9848,80.25542
2013,30,1,"1-WNH","College",1202.232,108.2199,155.5859,11,138.5518,250.0794,26.20313,0,9.325301,5.106383,101.886,156.7087,9.355263,5,1,17,1.078947,28.27317,12,111.6667,53.50362
2013,30,1,"2-BNH","LEHS",2472.447,242,80.43636,4,158.3878,136.2857,820.8214,0,30.78947,17.80952,290.88,104.5943,32.34783,18,0,49,23.03226,12,5,265.2787,181.5178
2013,30,1,"2-BNH","SomeC",659.3192,85,28.50909,0,31.47449,54.51429,139.9929,0,6.157895,1.047619,82.82,48.27428,11.47826,7,0,13,8.774194,4,2,82.32787,53.02767
2013,30,1,"2-BNH","College",201.2339,22,3.054545,3,9.137755,21.2,26.18571,0,2.052632,3.142857,30.3,23.13143,4.173913,0,0,3,2.193548,0,1,24.39344,23.45455
2013,30,1,"3-Hisp","LEHS",1870.91,279.4489,134.6389,27.55556,220.9846,186.7195,252.5773,0,22.88,14,123.0573,157.8837,34.75555,8,1,30,13,57.35714,20.83333,167.4146,118.9927
2013,30,1,"3-Hisp","SomeC",384.6157,64.25284,41.11111,3.444444,32.73846,47.95528,37.38144,0,3.12,0,29.73885,40.74419,9.2,2,0,7,2,14.6,3.125,31.45366,14.61314
2013,30,1,"3-Hisp","College",110.4747,15.2983,9.25,0,12.27692,16.3252,4.041237,0,0,1,8.203821,20.37209,2.044445,0,0,1,0,1.042857,1.041667,9.131707,9.39416
2013,30,1,"4-Others","LEHS",428.3493,62.37078,27.27273,9,48.70588,66.528,28.92857,0,2,4,34.03125,27,2,1,0,7.777778,3,27.94118,4,46,27.625
2013,30,1,"4-Others","SomeC",164.6696,14.31461,5.454545,4,11.16177,39.072,12.85714,0,2,1,20.625,12,2,2,0,1.111111,0,7.823529,1,14.63636,13.8125
2013,30,1,"4-Others","College",122.9811,14.31461,3.272727,0,9.132353,26.4,3.214286,0,1,5,11.34375,25,1,0,0,1.111111,0,2.235294,1,8.363636,9.5625
2013,30,2,"1-WNH","LEHS",2803.322,213.5285,455.9972,12,326.5817,259.9583,120.6,0,48.30556,22,210.4328,275.3171,42,30,1,47,33,55.96491,14.45161,423.7895,211.1732
2013,30,2,"1-WNH","SomeC",1326.932,123.3052,202.2161,8,131.0359,155.1689,51.53846,0,15.41667,12,92.06433,176.1219,13,7,1,23,6,35.61404,8.258064,164.4707,101.5642
2013,30,2,"1-WNH","College",794.7457,67.16625,71.78671,3,48.38247,115.8729,28.86154,0,10.27778,6,43.50293,212.561,11,2,2,6,3,24.42105,9.290322,82.73985,47.26257
2013,30,2,"2-BNH","LEHS",985.936,59,36.14754,1,56,19,70,0,15,10,126.1468,117.533,31.59615,14,0,41,28,10,2.666667,196.2823,152.3188
2013,30,2,"2-BNH","SomeC",469.2531,33,20.65574,0,12,12,45,0,8,4,68.62386,71.93832,16.30769,10,0,11,3,2,1.333333,99.15294,51.44542
2013,30,2,"2-BNH","College",199.811,6,6.196721,0,9,10,9,0,0,1,25.22936,40.52863,5.096154,4,0,5,1,2,0,48.5647,27.23581
2013,30,2,"3-Hisp","LEHS",645.5394,53.5955,38,4,40.16418,31.49206,42.7,0,13,3,52,147.0901,18,8,0,16,5,15,3,108.9474,46.71875
2013,30,2,"3-Hisp","SomeC",247.0332,26.29214,13,0,24.71642,18.28572,15.25,0,5,3,16,60.26609,6,1,0,3,1,14,3,23.86466,13.20313
2013,30,2,"3-Hisp","College",87.42738,10.11236,4,0,4.119403,14.22222,3.05,0,0,0,5,30.64378,0,1,0,2,1,2,0,5.18797,5.078125
2013,30,2,"4-Others","LEHS",199.9403,17,10,3,5.238095,22,6,0,0,0,14,27.7013,4,2,0,8,3,20,6,23,28.63636
2013,30,2,"4-Others","SomeC",90.32836,14,4,2,6.285714,9,1,0,1,1,6,14.36364,1,0,0,3,0,9,1,8.363636,9.204545
2013,30,2,"4-Others","College",117.7313,12,4,0,10.47619,17,3,0,1,1,3,36.93507,3,0,0,2,0,3,0,14.63636,7.159091
2013,35,1,"1-WNH","LEHS",6712.78,672.9731,965.194,52,738.2341,1028.118,239.0789,0,83.86726,40.3,815.6412,512.4936,77,52,1,160.9671,37,224.4329,70.02222,653.7907,289.6276
2013,35,1,"1-WNH","SomeC",2504.496,243.1582,272,17,258.9937,485.7808,74.64912,0,21.74336,8.266666,292.4569,254.2211,34,17,2,38.71362,11,102.1068,33.48889,243.0109,94.15456
2013,35,1,"1-WNH","College",1474.724,97.86866,122.806,17,143.7721,315.101,31.27193,0,11.38938,13.43333,160.9019,259.2853,16,3,0,17.31925,3,42.46027,33.48889,133.1984,53.2178
2013,35,1,"2-BNH","LEHS",2518.853,188.0515,80.76923,7,153.4829,117.5556,523.0483,0,15,19,454.8092,156.2351,68,37,1,81,36.67924,24,26.72414,299.2637,230.2208
2013,35,1,"2-BNH","SomeC",738.4589,68.75,22.21154,3,43.41951,41.91111,101.7878,0,3,5,158.6779,68.54183,25,13,1,25,14.26415,3,2.137931,83.01492,55.53571
2013,35,1,"2-BNH","College",234.6883,18.19853,2.019231,1,10.09756,24.53333,21.16381,0,5,1,48.51298,28.22311,6,0,0,4,3.056604,5,2.137931,29.72139,25.24351
2013,35,1,"3-Hisp","LEHS",2012.826,252.9272,138.3584,32.77143,208.49,165.5342,176.4949,0,25,29,235.6046,176.4644,46,10,0,45.43396,9.692307,109.7727,38.29787,175.7511,137.9259
2013,35,1,"3-Hisp","SomeC",397.8485,39.77483,31.53757,3.171429,38.18876,42.68493,18.36364,0,5,0,61.19601,39.32636,6,2,1,7.396226,4.307693,21.95455,8.510638,48.20601,18.66667
2013,35,1,"3-Hisp","College",134.3251,15.29801,6.104046,1.057143,10.32129,19.78082,7.141414,0,1,0,10.19934,25.20921,4,0,0,3.169811,0,6.272727,3.191489,10.04292,11.40741
2013,35,1,"4-Others","LEHS",432.1493,40.23809,17.67857,12.66667,37.56061,43.58491,23.18919,0,4,6,47.51648,49.79439,10.43478,7,1,11.57895,2.4,30.85714,12.8,49.83133,24.12195
2013,35,1,"4-Others","SomeC",212.9279,15.47619,9.428572,5.277778,15.22727,32.16981,10.54054,0,2,1,19.62637,26.97196,8.347826,2,0,7.368421,2.4,17.63265,3.2,22.26506,12.58537
2013,35,1,"4-Others","College",169.9228,9.285714,5.892857,1.055556,14.21212,34.24528,5.27027,0,0,3,26.85714,34.23365,5.217391,0,0,1.052632,1.2,5.510204,0,15.90361,6.292683
2013,35,2,"1-WNH","LEHS",3459.485,194.0889,455.0099,15.03704,326.418,243.7317,116.8358,0,69.27103,28,366.4512,515.9056,53.52475,56.6747,8,102.6939,27,134.8219,31,487.0483,228.8415
2013,35,2,"1-WNH","SomeC",1769.757,126.0054,185.8634,11.81481,161.6931,184.3095,46.1194,0,28.52337,6,167.1178,325.0912,35.34653,22.26506,1,38.2585,13,60.82192,16,221.5713,118.9976
2013,35,2,"1-WNH","College",1147.759,56.90566,73.1266,2.148148,84.88889,134.9589,43.04478,0,11.20561,10,64.43098,421.0032,13.12871,5.060241,1,7.047619,4,26.35616,4,115.3804,69.16097
2013,35,2,"2-BNH","LEHS",1243.812,40,23,3,66.85714,13,59.57281,0,19,17,220.2408,177.3968,47,23,1,55.70513,26,31.7561,9,220.7595,190.6738
2013,35,2,"2-BNH","SomeC",611.8265,29,22,0,30.85714,7,32.31068,0,8,4,91.51558,118.9365,24,14,0,18.23077,14,10.2439,2,116.4557,69.24468
2013,35,2,"2-BNH","College",299.3615,13,5,1,10.28571,6,12.1165,0,5,7,43.24363,84.66666,13,6,0,5.064103,2,0,0,62.78481,23.08156
2013,35,2,"3-Hisp","LEHS",831.4483,67.72826,28.59575,4,44,26,33,0,14,10,53.38667,231.8852,27,8,0,24.68571,11.84615,39,1,139.1862,68.42553
2013,35,2,"3-Hisp","SomeC",272.0919,18.19565,18.38298,3,16,15,9,0,3,2,16.42667,81.66393,7,3,1,9.257143,2.153846,10,1,39.62234,16.34043
2013,35,2,"3-Hisp","College",128.4598,7.076087,1.021277,0,5,10,4,0,1,1,7.186666,55.45082,7,0,0,2.057143,0,3,1,12.19149,11.23404
2013,35,2,"4-Others","LEHS",241.5332,17,8.272727,3,11.81481,14,10.52632,0,3,2,24.725,43,13.6,1,0,11,3,23,2,33.52381,18.18605
2013,35,2,"4-Others","SomeC",125.9276,9.5625,3.545455,0,9.666667,15,4.210526,0,2,2,9.675,28,2.266667,0,0,3,1,10,3,10.15873,12.83721
2013,35,2,"4-Others","College",145.5392,7.4375,1.181818,3,7.518518,9,5.263158,0,0,1,8.6,59,1.133333,1,0,0,1,3,1,20.31746,14.97674
2013,40,1,"1-WNH","LEHS",10404.71,756.5223,941.6995,80.4567,913.9095,1229.196,280.4282,0,117.7711,61.62886,1928.256,1160.359,189.8483,102.9286,8,292.932,65.19768,433.1705,165.1282,1146.384,534.8305
2013,40,1,"1-WNH","SomeC",3723.093,269.0307,251.1199,33.00787,316.9037,531.5717,87.06435,0,34.81928,22.2268,662.0752,487.027,58.17931,22.87302,2,110.483,16.55814,192.2953,72.82051,371.5512,180.326
2013,40,1,"1-WNH","College",2377.2,128.447,112.1806,17.53543,192.1868,423.2323,41.50743,0,17.40964,14.14433,398.6689,453.6135,47.97241,5.198413,4,43.58503,7.244186,128.5342,42.05128,220.0648,76.84347
2013,40,1,"2-BNH","LEHS",3259.772,178.4861,102.2231,18,157.6956,98.43038,330.9115,0,45.23077,28.76087,794.1607,299.6342,117.7134,48.72727,3,144.4559,65.77381,58.58333,32.71111,438.0324,297.42
2013,40,1,"2-BNH","SomeC",999.6362,60.1753,32.66923,0,56.97391,39.98734,80.95694,0,6.461538,14.91304,234.7074,107.949,37.22561,13.19697,0,51.22549,14.16667,13.36111,10.22222,125.7411,99.81902
2013,40,1,"2-BNH","College",353.592,17.33865,2.107692,3,19.33043,23.58228,11.13158,0,4.307693,5.326087,98.13196,47.41685,10.06098,5.075758,0,13.31863,5.059524,2.055556,3.066667,41.22657,41.76102
2013,40,1,"3-Hisp","LEHS",2560.976,226.3206,118.6866,30.89655,225.3462,141.1947,135.7143,0,42.66667,22.68,341.1327,313.2701,97.76984,12,2,90,34,241.5484,49,259.4051,178.7793
2013,40,1,"3-Hisp","SomeC",443.4234,36.33588,21.19403,0,30.11539,33.52105,12.2449,0,3.2,0,75.35469,56.40876,21.16667,2,0,17,4,39.22581,8,47.16456,35.75587
2013,40,1,"3-Hisp","College",178.6011,9.343512,2.119403,1.103448,14.53846,18.28421,2.040816,0,2.133333,4.32,28.51259,44.32117,8.063492,1,0,3,0,7.225806,5,17.43038,9.464788
2013,40,1,"4-Others","LEHS",709.5261,40.33846,24.6,13.5,60.96667,58.67308,31.9,0,9.75,10.47619,118.1835,110.964,20.46512,4,0,31.23077,3,58.39506,14.73684,65.5914,35.16279
2013,40,1,"4-Others","SomeC",248.6009,13.8,10.93333,3.375,13.43333,24.99039,6.6,0,2.166667,6.285714,54.38532,37.66667,13.30233,4,0,8.615385,2,20.17284,4.210526,15.05376,7.534883
2013,40,1,"4-Others","College",268.873,14.86154,5.466667,1.125,18.6,29.33654,5.5,0,1.083333,5.238095,55.43119,77.36937,10.23256,1,0,2.153846,0,7.432099,1.052632,19.35484,11.30233
2013,40,2,"1-WNH","LEHS",5639.88,212.7202,535.4277,26,466.7183,315.6229,135.4737,0,105.3,25.44643,768.7826,1169.764,129.2183,139.9462,10,161.9433,53.3,252.1702,43.95555,758.0709,333.2807
2013,40,2,"1-WNH","SomeC",2817.914,118.5155,225.7096,16,241.5114,215.7933,63.63158,0,37.4625,15.26786,330.4952,764.0713,68.1703,40.86021,1,62.75304,12.3,121.5641,31.68889,324.0142,126.6264
2013,40,2,"1-WNH","College",1899.205,59.76425,71.86269,10,94.7703,190.5838,34.89474,0,19.2375,16.28572,163.7222,778.1648,35.61135,9.193548,1,25.30364,16.4,57.26574,16.35556,210.9149,85.09293
2013,40,2,"2-BNH","LEHS",1924.19,57.53271,42.28125,5,70.66666,19.73077,53.58889,0,29,14,368.5386,406.0339,81,29,4,80.60606,40,45,6,318.1125,254.1436
2013,40,2,"2-BNH","SomeC",934.2595,38.35514,18.5625,3,26.24762,18.69231,21.23333,0,13,7,182.2332,230.724,34,11,1,41.31061,16,20,7,156.5154,88.44199
2013,40,2,"2-BNH","College",460.5505,12.11215,5.15625,0,9.085714,15.57692,16.17778,0,4,7,69.22824,166.2422,22,1,0,11.08333,5,5,1,85.37205,25.41436
2013,40,2,"3-Hisp","LEHS",1240.849,63,50,2,50,29,25.6,0,24,16,120.8742,393.9728,60.45679,9,1,52.8254,14,54,6.666667,178.2092,90.57522
2013,40,2,"3-Hisp","SomeC",333.8015,20,21.875,0,12,17,5.333333,0,2,4,25.82781,113.1409,15.37037,6,0,9.142858,6,15,2.222222,42.52719,16.28319
2013,40,2,"3-Hisp","College",163.3497,3,3.125,0,3,7,1.066667,0,0,0,9.298014,87.88625,7.17284,1,0,2.031746,1,7,1.111111,21.2636,8.141593
2013,40,2,"4-Others","LEHS",413.8156,19.38461,16.42857,2,18.5,14.71795,6.461538,0,12,3.75,50.14925,95.77358,21.84,5,1,14,12.57143,38,3,56.13402,24.5
2013,40,2,"4-Others","SomeC",163.8668,6.461538,3.285714,1,9.25,6.307693,2.153846,0,5,0,8.358209,55.01887,15.6,3,0,3,1.142857,11,5,17.35052,10.5
2013,40,2,"4-Others","College",232.3175,2.153846,3.285714,1,9.25,19.97436,5.384615,0,2,1.25,11.49254,119.2076,14.56,0,0,0,2.285714,5,2,25.51546,7
2013,45,1,"1-WNH","LEHS",17904.71,871.4493,1044.807,114.2308,1309.904,1454.346,296.432,0,205.5127,95.15069,3914.978,3024.284,374.5599,336.3038,21.03572,535.9896,149.1568,1170.345,307.2635,1901.333,782.79
2013,45,1,"1-WNH","SomeC",5555.33,296.2319,246.1424,23.88461,341.0461,594.5891,73.35437,0,49.57091,38.26712,1204.844,1030.707,102.0599,55.36709,6.642857,169.098,29.62703,357.2632,105.5248,581.5358,248.5048
2013,45,1,"1-WNH","College",3661.956,162.3188,109.0504,23.88461,214.05,465.0645,44.21359,0,28.91636,17.58219,754.1774,893.0092,68.38015,13.32911,3.321429,78.91241,10.21622,169.392,66.21166,369.1309,166.7053
2013,45,1,"2-BNH","LEHS",5203.157,201.3616,125.035,13,218.524,94.02941,282.9857,0,77.56701,46.2,1293.366,798.7945,233.7705,85.44118,7,195.5648,105.4857,152.6871,55.48438,659.2929,558.5143
2013,45,1,"2-BNH","SomeC",1345.45,61.32841,20.83916,2,50.98893,23.50735,54.77143,0,18.37113,11.55,384.3494,213.8904,60.98361,12.35294,1,70.93023,27.38571,21.23464,8.375,192.037,109.0286
2013,45,1,"2-BNH","College",509.3928,14.30996,3.125874,0,12.48709,21.46324,17.24286,0,3.061856,5.25,138.2844,97.31507,15.2459,7.205883,0,38.50498,9.128572,7.078212,3.140625,63.67003,52.45714
2013,45,1,"3-Hisp","LEHS",3628.072,188.9407,163.3206,35.475,227.0833,118.1219,108.65,0,50,34.77273,563.4674,555.0424,145.1381,25,6.428571,158.4444,41.66667,497.4377,68.26667,390.7563,250.299
2013,45,1,"3-Hisp","SomeC",664.3384,37.37288,17.46196,4.3,35.41667,27.4939,9.225,0,6,7.159091,131.3731,129.2705,29.64088,2,2.571429,14.31111,5.208333,68.11388,7.466667,79.19328,50.89067
2013,45,1,"3-Hisp","College",280.5901,18.68644,8.217391,3.225,12.5,21.38415,5.125,0,3,3.068182,45.1595,66.68716,10.22099,2,0,11.24444,3.125,14.4484,4.266667,26.05042,21.81029
2013,45,1,"4-Others","LEHS",1030.334,42.48214,29.61539,24,68.39394,65.21739,16.30435,0,15.4375,12,210.2704,180.6124,52.35294,7,1.5,44.13158,7.2,92.98508,25.55556,81.27273,56.17073
2013,45,1,"4-Others","SomeC",381.9247,16.33928,1.346154,3,21.30303,25,5.434783,0,3.5625,4,89.20564,69.71006,14.65882,4,1.5,18.47368,3.6,33.43283,11.11111,33.86364,21.78049
2013,45,1,"4-Others","College",365.7415,2.178571,4.038462,1,21.30303,34.78261,3.26087,0,0,6,77.52394,106.6775,21.98824,2,0,15.39474,1.2,13.58209,3.333333,33.86364,16.04878
2013,45,2,"1-WNH","LEHS",10300.59,286.2252,608.2508,36.43835,596.6564,415.5943,152.2641,0,154.0508,67.63809,1509.727,2758.769,265.2822,415.9453,25.67568,305.0633,102.3289,618.249,108.0444,1389.433,489.3011
2013,45,2,"1-WNH","SomeC",4446.201,129.3616,260.3849,24.9863,274.8297,280.4253,77.14717,0,69.27119,25.23809,546.8704,1383.934,124.4786,95.59623,8.216216,133.211,37.48684,231.5883,47.78889,504.3203,191.0215
2013,45,2,"1-WNH","College",2746.213,77.41322,83.36433,14.57534,118.5139,228.9804,39.58868,0,20.67797,13.12381,236.4022,1232.297,62.23928,27.45849,4.108108,43.72574,14.18421,109.1628,31.16667,305.2465,79.67742
2013,45,2,"2-BNH","LEHS",3212.772,50.56818,63.67742,3,118.56,20.8,61,0,48.3,35,679.4952,745.2013,143,78.69026,3,147.1858,60.58252,90.44715,17.89474,525.1493,323.2311
2013,45,2,"2-BNH","SomeC",1414.836,26.29545,27.29032,7,47.84,16.64,35,0,10.5,12,285.8356,426.404,66,23.20354,1,57.23894,25.24272,26.42276,0,231.7133,87.96796
2013,45,2,"2-BNH","College",630.3925,12.13636,3.032258,0,15.6,14.56,9,0,4.2,6,98.66921,247.3948,19,12.10619,0,26.57522,18.17476,8.130081,2.105263,97.13744,35.80091
2013,45,2,"3-Hisp","LEHS",1705.916,46,50.48276,5,58.34118,28.05882,31,0,22,22.81482,191.25,569.2983,83.54717,17.73913,7,77,30.78947,120.6563,11,228.4615,105.8203
2013,45,2,"3-Hisp","SomeC",472.0647,12,6.310345,0,16.37647,16.62745,9,0,8,4.148148,45.53571,188.0897,15.28302,5.217391,1,16,5.131579,36.09375,6,63.96923,17.13281
2013,45,2,"3-Hisp","College",235.0193,7,4.206897,0,12.28235,8.313725,4,0,4,1.037037,18.21428,105.6119,9.169811,1.043478,0,4,3.078947,8.25,1,37.56923,6.046875
2013,45,2,"4-Others","LEHS",620.9161,12.85714,18.61905,2.666667,36,17,7.4375,0,8,6,77.43363,183.1145,27.10638,12.22222,4,23.69697,10,62.73809,5,75.28125,34.22917
2013,45,2,"4-Others","SomeC",231.5456,9.642858,4.380952,0,6.545455,6,5.3125,0,4,0,28.76106,84.98131,6.255319,5.555555,0,8.242424,3,16.19048,2,28.875,12.14583
2013,45,2,"4-Others","College",285.5383,7.5,0,1.333333,5.454545,13,4.25,0,3,0,18.80531,164.9042,15.6383,2.222222,1,2.060606,1,6.071429,2,27.84375,6.625
2013,50,1,"1-WNH","LEHS",32449.57,982.8176,1078.274,131.9797,1640.748,1790.173,335.481,0,373.0825,196.6901,7599.472,7520.149,732.1237,1073.271,76.20175,968.1769,306.4741,2363.615,585.9149,3276.892,1426.836
2013,50,1,"1-WNH","SomeC",9267.502,312.3447,253.835,45.40102,442.9709,646.1693,82.32662,0,109.6699,54.8662,2188.533,2283.483,214.4295,160.1126,25.05263,293.231,77.12592,585.2468,170.9787,938.3036,380.5587
2013,50,1,"1-WNH","College",6118.927,165.8377,104.8905,30.61929,294.2814,613.6575,42.19239,0,51.2476,42.44366,1428.995,1650.368,118.4468,50.61625,17.74561,163.5921,27.4,293.1377,125.1064,622.8041,269.6056
2013,50,1,"2-BNH","LEHS",8207.232,222.5734,119.25,29.82353,357.1116,94.80916,227.1219,0,122.3975,62.41861,2114.64,1792.483,374.3158,163.701,15,332.2062,195.7354,314.5668,100.9754,850.2941,718.8594
2013,50,1,"2-BNH","SomeC",2020.053,52.06993,34.65385,6.882353,72.04884,28.44275,46.64111,0,34.22981,17.39535,600.9706,423.7885,99.74899,24.86598,3,80.75166,46.89494,53.80749,18.73771,217.4455,157.2182
2013,50,1,"2-BNH","College",786.7143,17.35664,5.096154,2.294118,19.83953,14.74809,17.23693,0,10.37267,8.186047,203.3897,199.7281,33.93522,12.43299,0,48.04213,19.36965,18.62567,7.286885,90.26041,57.92248
2013,50,1,"3-Hisp","LEHS",4817.836,166.0298,123.0571,33.84615,238.8143,102.6145,75,0,62.92683,41.87234,912.3288,973.3585,189.1528,54.1875,9,232.1979,78.4,645.0687,81.42857,517.0411,283.3469
2013,50,1,"3-Hisp","SomeC",896.0785,28.69652,19.81429,3.076923,39.62857,35.21084,10,0,17.82927,3.06383,204.4521,206.0394,28.06114,8.5,1,43.92933,15.47368,92.30083,9.395604,80.17734,48.78134
2013,50,1,"3-Hisp","College",396.0852,11.27363,3.128572,3.076923,13.55714,29.1747,8,0,5.243902,3.06383,83.21918,108.6021,20.78603,5.3125,2,19.87279,4.126316,17.6305,4.175824,28.78161,23.87172
2013,50,1,"4-Others","LEHS",1497.324,42.10345,31.5,16.21053,83.65714,43.48052,24.35294,0,22.04,18.69231,323.3965,347.75,75.9829,30.83333,3,56.32184,14.56,116.7347,26.52941,151.4118,72.20408
2013,50,1,"4-Others","SomeC",486.4061,11.37931,7.875,4.631579,22.07619,18.11688,3.176471,0,4.64,1.038462,131.1367,114.49,24.96581,4.933333,1,27.58621,5.2,31.42857,7.235294,41.29412,24.89796
2013,50,1,"4-Others","College",522.2701,12.51724,2.625,1.157895,16.26667,31.4026,8.470589,0,2.32,7.269231,114.4668,179.76,26.05128,1.233333,2,16.09195,6.24,16.83673,7.235294,41.29412,24.89796
2013,50,2,"1-WNH","LEHS",18024.39,297.4186,736.5334,33.12329,812.3518,484.1305,212.819,0,288.3375,121.766,2762.977,5701.197,510.3954,1121.243,81.19444,494.7119,187.37,1022.365,166.3262,2158.238,840.3293
